DAMAGE,STRUCTURETYPE,dnbr,dndvi,Slope,Wind,NLCD,Longitude,Latitude,Damage_Code
Destroyed (>50%),Single Family Residence Single Story,0.0800000,0.1100000,3.3800001,3.0500000,3,-118.538049557780923,34.047857576136835,1
Destroyed (>50%),Single Family Residence Single Story,0.0900000,0.1400000,3.3800001,3.0500000,3,-118.538143337405003,34.047664627293344,1
Destroyed (>50%),Single Family Residence Multi Story,0.0800000,0.1400000,3.0999999,3.0500000,3,-118.538145426886359,34.047471300640254,1
Destroyed (>50%),Single Family Residence Multi Story,0.1300000,0.1900000,2.6500001,3.0500000,3,-118.538143276319602,34.047312234697898,1
Destroyed (>50%),Single Family Residence Multi Story,0.0100000,0.0700000,2.6500001,3.0500000,2,-118.538095927019256,34.047190944353218,1
Destroyed (>50%),Single Family Residence Multi Story,0.2300000,0.2700000,2.0000000,3.0500000,3,-118.537970639884904,34.046902171049332,1
Destroyed (>50%),Single Family Residence Single Story,0.1400000,0.2000000,3.0999999,3.0599999,3,-118.542660143908691,34.041421544167015,1
Destroyed (>50%),Single Family Residence Multi Story,0.1200000,0.1000000,3.9500000,3.0599999,3,-118.542607899688392,34.041567113776765,1
Destroyed (>50%),Single Family Residence Single Story,0.0200000,0.0400000,3.9500000,3.0599999,3,-118.542603470994038,34.041717644370777,1
Destroyed (>50%),Single Family Residence Multi Story,-0.0100000,0.0600000,3.9500000,3.0599999,2,-118.542538519205692,34.041856380156332,1
Destroyed (>50%),Single Family Residence Single Story,-0.0100000,-0.0100000,3.9500000,3.0599999,2,-118.542519412937963,34.042008448102429,1
Destroyed (>50%),Single Family Residence Multi Story,-0.0600000,-0.0600000,2.3199999,3.0599999,3,-118.542543031443429,34.042156520756627,1
Destroyed (>50%),Single Family Residence Single Story,0.1300000,0.2000000,2.3199999,3.0599999,3,-118.542497497638294,34.042313553829835,1
Destroyed (>50%),Utility Misc Structure,0.1500000,0.2200000,1.3500000,3.0599999,3,-118.542795983552637,34.042293414262559,1
Destroyed (>50%),Single Family Residence Multi Story,0.0600000,0.0700000,1.4700000,3.0599999,3,-118.542605223607168,34.042472751224480,1
Destroyed (>50%),Utility Misc Structure,0.2600000,0.3900000,0.9900000,3.0599999,3,-118.542772196163966,34.042531382566324,1
Destroyed (>50%),Single Family Residence Single Story,0.1200000,0.1900000,0.9900000,3.0599999,3,-118.542653725445987,34.042636817199522,1
Destroyed (>50%),Single Family Residence Single Story,0.0900000,0.1100000,1.8600000,3.0599999,2,-118.542739602590501,34.042775686211030,1
Destroyed (>50%),Utility Misc Structure,0.1800000,0.2100000,0.9900000,3.0599999,2,-118.542850838277218,34.042635211608292,1
Destroyed (>50%),Utility Misc Structure,0.2100000,0.2400000,2.3900001,3.0599999,2,-118.542990926054159,34.042881273134483,1
Destroyed (>50%),Single Family Residence Single Story,0.0700000,0.0900000,1.8600000,3.0599999,2,-118.542836847914927,34.042876848652796,1
Destroyed (>50%),Single Family Residence Multi Story,0.0800000,0.1000000,0.9900000,3.0599999,2,-118.542943813909076,34.043038167903681,1
Destroyed (>50%),Single Family Residence Multi Story,0.0300000,0.0700000,0.9900000,3.0599999,2,-118.543034338038581,34.043233754857553,1
Destroyed (>50%),Single Family Residence Single Story,0.0200000,0.0300000,0.6600000,2.8699999,3,-118.543200485941952,34.043426115320862,1
Destroyed (>50%),Single Family Residence Single Story,0.0700000,0.2000000,4.6900001,2.8299999,2,-118.541007869911667,34.046332206965431,1
Destroyed (>50%),Single Family Residence Single Story,0.1700000,0.2100000,4.3099999,2.9600000,3,-118.540677626755354,34.048215529469971,1
Destroyed (>50%),Single Family Residence Multi Story,-0.0200000,-0.0700000,4.9600000,2.9600000,2,-118.540916891234616,34.047642461471433,1
Destroyed (>50%),Single Family Residence Multi Story,-0.0600000,-0.1100000,4.6599998,2.9600000,2,-118.540799644022059,34.046969144701933,1
Destroyed (>50%),Single Family Residence Single Story,0.0300000,0.1000000,12.9499998,2.6099999,2,-118.515602570445679,34.045554268431353,1
Destroyed (>50%),Single Family Residence Multi Story,0.0900000,0.0300000,12.9499998,2.9000001,2,-118.515957029487126,34.045316837091022,1
No Damage,Single Family Residence Multi Story,0.0800000,0.0800000,8.2600002,2.9000001,2,-118.516078328101614,34.045215758692969,2
Destroyed (>50%),Single Family Residence Single Story,0.0700000,0.1200000,1.3500000,2.8000000,3,-118.522124210050990,34.048905650263293,1
Destroyed (>50%),Single Family Residence Single Story,0.2200000,0.2600000,1.3500000,2.8000000,3,-118.522281883248013,34.048931904238088,1
Destroyed (>50%),Single Family Residence Multi Story,0.1500000,0.1300000,1.3500000,2.8000000,3,-118.522190250597390,34.048809617347644,1
Destroyed (>50%),Single Family Residence Single Story,0.2200000,0.2800000,1.1799999,2.8000000,3,-118.522267986310553,34.048695787130654,1
Destroyed (>50%),Utility Misc Structure,0.2200000,0.2700000,1.1799999,2.8000000,3,-118.522085572612283,34.048682765427593,1
Destroyed (>50%),Single Family Residence Multi Story,-0.0400000,-0.0300000,1.1799999,2.8000000,3,-118.522235817640237,34.048597340921802,1
Destroyed (>50%),Single Family Residence Single Story,-0.0300000,0.0200000,1.6400000,2.8000000,3,-118.522203739699705,34.048471827701086,1
Destroyed (>50%),Single Family Residence Single Story,0.1700000,0.2100000,1.4700000,2.8000000,2,-118.522038497298141,34.048454995086196,1
Destroyed (>50%),Utility Misc Structure,0.2300000,0.3400000,2.0799999,2.8000000,2,-118.521971451536970,34.048491531123098,1
Destroyed (>50%),Single Family Residence Single Story,0.0600000,0.1100000,1.6400000,2.8000000,3,-118.522202719213553,34.048352715386137,1
Destroyed (>50%),Utility Misc Structure,0.2700000,0.3700000,1.4700000,2.8000000,2,-118.521940040146376,34.048375431813859,1
Destroyed (>50%),Single Family Residence Single Story,0.2800000,0.3400000,1.4700000,2.8399999,2,-118.521910102891269,34.048199732889572,1
Destroyed (>50%),Single Family Residence Single Story,0.1200000,0.1600000,1.9100000,2.8399999,3,-118.522121368679734,34.048149459655562,1
Destroyed (>50%),Single Family Residence Multi Story,0.0500000,0.0600000,1.4700000,2.8399999,2,-118.522006919719317,34.048268531318712,1
Destroyed (>50%),Single Family Residence Single Story,0.1200000,0.2100000,1.9100000,2.8399999,3,-118.522097291135211,34.048019561751666,1
Destroyed (>50%),Utility Misc Structure,0.2700000,0.3600000,1.9100000,2.8399999,2,-118.521915818871435,34.048072117133700,1
Destroyed (>50%),Utility Misc Structure,0.2800000,0.4100000,1.9100000,2.8399999,2,-118.521855263438098,34.047995922276691,1
Destroyed (>50%),Single Family Residence Single Story,0.1500000,0.2100000,1.9100000,2.8399999,3,-118.522064336439016,34.047921110291696,1
Destroyed (>50%),Single Family Residence Multi Story,0.1800000,0.1900000,3.4900000,2.8399999,3,-118.522042475038276,34.047800786942439,1
Destroyed (>50%),Utility Misc Structure,0.3600000,0.4500000,3.5500000,2.8399999,3,-118.521789804999941,34.047771953555447,1
Destroyed (>50%),Single Family Residence Multi Story,0.1100000,0.1800000,3.4900000,2.8399999,3,-118.521994650529180,34.047716745980509,1
Destroyed (>50%),Single Family Residence Multi Story,0.1100000,0.1500000,2.5599999,2.8399999,2,-118.522034486320379,34.047600993207567,1
Destroyed (>50%),Single Family Residence Single Story,0.2100000,0.1600000,2.5599999,2.8399999,2,-118.521982905955127,34.047494636578648,1
Destroyed (>50%),Single Family Residence Single Story,0.0900000,0.0700000,2.5599999,2.8399999,2,-118.521929517281166,34.047390205375848,1
Destroyed (>50%),Single Family Residence Single Story,-0.0200000,0.0400000,2.3699999,2.8399999,2,-118.522519722999249,34.047295859610841,1
Destroyed (>50%),Utility Misc Structure,0.1400000,0.1800000,2.5599999,2.8399999,2,-118.522658791188377,34.047273123541558,1
Destroyed (>50%),Utility Misc Structure,0.3900000,0.4700000,2.3199999,2.8399999,3,-118.522690053458561,34.047397052387907,1
Destroyed (>50%),Single Family Residence Multi Story,0.0900000,0.0900000,3.0999999,2.8399999,2,-118.522437747237987,34.047439920819301,1
Destroyed (>50%),Single Family Residence Multi Story,0.0300000,0.0600000,3.0999999,2.8399999,2,-118.522456254329441,34.047546407028506,1
Destroyed (>50%),Utility Misc Structure,0.1500000,0.1600000,2.3199999,2.8399999,3,-118.522649525964511,34.047476325548878,1
Destroyed (>50%),Single Family Residence Single Story,0.0500000,0.1000000,3.0999999,2.8399999,3,-118.522472694397464,34.047648130206092,1
Destroyed (>50%),Utility Misc Structure,0.1600000,0.2500000,2.3199999,2.8399999,3,-118.522679546762987,34.047576959126417,1
Destroyed (>50%),Single Family Residence Multi Story,0.0400000,0.0300000,3.0999999,2.8399999,3,-118.522470776494330,34.047753465437793,1
Destroyed (>50%),Single Family Residence Single Story,0.2100000,0.2700000,10.8299999,2.6099999,2,-118.515477079393776,34.045651264483908,1
Destroyed (>50%),Single Family Residence Single Story,0.0800000,0.1400000,12.9499998,2.9000001,2,-118.515796044201693,34.045428816952438,1
Destroyed (>50%),Utility Misc Structure,0.2000000,0.1600000,1.4700000,2.8000000,3,-118.522982953648523,34.048827546259162,1
Destroyed (>50%),Single Family Residence Single Story,0.0700000,0.0700000,1.3900000,2.8000000,3,-118.522808728992459,34.048834646220136,1
Destroyed (>50%),Single Family Residence Single Story,0.0500000,0.0300000,1.3099999,2.8000000,2,-118.522725572844962,34.048722832371617,1
Destroyed (>50%),Utility Misc Structure,0.0300000,0.1000000,1.3099999,2.8000000,2,-118.522826543482893,34.048667991616426,1
Destroyed (>50%),Utility Misc Structure,0.1600000,0.2200000,1.6700000,2.8000000,2,-118.522925765100922,34.048582883427819,1
Destroyed (>50%),Single Family Residence Single Story,0.0700000,0.0900000,1.3099999,2.8000000,2,-118.522720977063898,34.048603508280685,1
Destroyed (>50%),Single Family Residence Multi Story,0.0600000,0.1100000,1.3099999,2.8000000,3,-118.522736629309392,34.048490340968705,1
Destroyed (>50%),Single Family Residence Multi Story,0.0000000,0.0300000,1.6700000,2.8000000,3,-118.522668682537997,34.048390501168065,1
Destroyed (>50%),Utility Misc Structure,0.2500000,0.2700000,1.6700000,2.8399999,3,-118.522795598317913,34.048268353427837,1
Destroyed (>50%),Single Family Residence Single Story,0.1200000,0.1300000,1.6700000,2.8000000,3,-118.522642342137217,34.048276046653527,1
Destroyed (>50%),Single Family Residence Multi Story,0.0400000,0.0600000,2.0999999,2.8399999,3,-118.522609500628732,34.048173227853987,1
Destroyed (>50%),Utility Misc Structure,0.2700000,0.3700000,2.5000000,2.8399999,3,-118.522780579384730,34.048194146066365,1
Destroyed (>50%),Single Family Residence Single Story,0.0700000,0.1000000,2.0999999,2.8399999,3,-118.522615902921800,34.048063718278321,1
Destroyed (>50%),Single Family Residence Multi Story,0.0200000,0.0000000,3.0999999,2.8399999,3,-118.522528885815163,34.047860026429284,1
Destroyed (>50%),Utility Misc Structure,0.1600000,0.1700000,3.0999999,2.8399999,3,-118.522752552846171,34.047910875191889,1
Destroyed (>50%),Single Family Residence Single Story,-0.0000000,0.0100000,2.0999999,2.8399999,3,-118.522561939326039,34.047969972437429,1
Destroyed (>50%),Utility Misc Structure,0.1800000,0.2300000,3.0999999,2.8399999,3,-118.522724138235418,34.047784306256574,1
Destroyed (>50%),Utility Misc Structure,0.2000000,0.2200000,1.3099999,2.8399999,3,-118.521549642205414,34.046627457864851,1
Destroyed (>50%),Single Family Residence Single Story,0.0300000,0.0400000,1.3099999,2.8399999,3,-118.521743490558833,34.046557152327154,1
Destroyed (>50%),Single Family Residence Single Story,0.0300000,0.0900000,1.3099999,2.8399999,3,-118.521781818078793,34.046674200166663,1
Destroyed (>50%),Single Family Residence Multi Story,-0.0300000,-0.0500000,1.3099999,2.8399999,3,-118.521755948395253,34.046793154809251,1
Destroyed (>50%),Utility Misc Structure,0.1900000,0.2400000,1.3099999,2.8399999,2,-118.521589900204830,34.046771432378272,1
Destroyed (>50%),Single Family Residence Single Story,0.1200000,0.0900000,2.6500001,2.8399999,3,-118.522117572399338,34.045836811031421,1
Destroyed (>50%),Utility Misc Structure,0.2900000,0.3500000,2.6500001,2.8399999,3,-118.522250023598161,34.045841535325543,1
Destroyed (>50%),Single Family Residence Single Story,0.0500000,0.0200000,2.6500001,2.8399999,3,-118.522141697554673,34.045945655071137,1
Destroyed (>50%),Utility Misc Structure,0.1800000,0.2700000,2.6500001,2.8399999,3,-118.522302496888798,34.045944982937449,1
Destroyed (>50%),Single Family Residence Single Story,0.1300000,0.0800000,4.1500001,2.8399999,3,-118.522152798036601,34.046049553621799,1
Destroyed (>50%),Utility Misc Structure,0.1000000,0.1100000,4.1500001,2.8399999,3,-118.522346644593412,34.046022302092119,1
Destroyed (>50%),Single Family Residence Multi Story,0.1900000,0.2200000,4.1500001,2.8399999,3,-118.522170821834479,34.046155035239948,1
Destroyed (>50%),Utility Misc Structure,0.2600000,0.2800000,4.1500001,2.8399999,3,-118.522326832249860,34.046152421145081,1
Destroyed (>50%),Single Family Residence Single Story,0.2200000,0.2500000,4.2600002,2.8399999,3,-118.522180750913336,34.046273156215598,1
Destroyed (>50%),Utility Misc Structure,0.1500000,0.1500000,4.4000001,2.8399999,3,-118.522398210585720,34.046264044857040,1
Destroyed (>50%),Single Family Residence Multi Story,0.0600000,0.0500000,4.2600002,2.8399999,3,-118.522198265366413,34.046373125789763,1
Destroyed (>50%),Single Family Residence Single Story,0.1300000,0.1600000,2.0000000,2.7500000,2,-118.526025481938845,34.049940015589961,1
Destroyed (>50%),Single Family Residence Multi Story,0.1300000,0.1500000,2.7100000,2.7500000,2,-118.525988871997740,34.049682300181367,1
Destroyed (>50%),Single Family Residence Multi Story,0.0400000,0.0600000,2.5599999,2.7500000,3,-118.525987566745670,34.049468838032453,1
Destroyed (>50%),Single Family Residence Multi Story,0.1100000,0.1900000,2.0999999,2.7500000,2,-118.525963398471291,34.049156744454869,1
Destroyed (>50%),Utility Misc Structure,0.0600000,0.1500000,2.2000000,2.7500000,2,-118.526069033162130,34.049099671061207,1
Destroyed (>50%),Single Family Residence Multi Story,0.1400000,0.1500000,2.9400001,2.7500000,2,-118.525976444704128,34.049006535208910,1
Affected (1-9%),Single Family Residence Single Story,0.0800000,0.1000000,2.7900000,2.8000000,2,-118.525878190571575,34.048868999781341,1
No Damage,Utility Misc Structure,0.0400000,0.1100000,2.9400001,2.7500000,2,-118.526088090022554,34.048860269043296,2
Destroyed (>50%),Single Family Residence Multi Story,0.0800000,0.1200000,3.4900000,2.8000000,3,-118.525346502907809,34.048802346193568,1
Destroyed (>50%),Single Family Residence Multi Story,0.0300000,0.1500000,3.0300000,2.8000000,3,-118.525437024342310,34.048957985525419,1
Destroyed (>50%),Utility Misc Structure,0.1300000,0.1500000,3.4900000,2.8000000,3,-118.525288256144719,34.049014919084719,1
Destroyed (>50%),Single Family Residence Single Story,0.0500000,0.0500000,1.9100000,2.8000000,2,-118.525434897131717,34.049091834258988,1
Destroyed (>50%),Utility Misc Structure,0.2300000,0.2700000,1.9100000,2.8000000,2,-118.525342560201949,34.049168881105622,1
No Damage,Single Family Residence Multi Story,-0.0300000,-0.0300000,12.1800003,3.2400000,3,-118.544408319350524,34.040956161897242,2
No Damage,Utility Misc Structure,0.0300000,-0.0100000,14.7900000,3.2400000,2,-118.544221618891726,34.040863180119551,2
No Damage,Single Family Residence Multi Story,0.0200000,0.0200000,15.5900002,2.9200001,2,-118.543942272482766,34.040649127062949,2
No Damage,Single Family Residence Multi Story,-0.0100000,-0.0700000,14.7900000,3.2400000,2,-118.544068121064214,34.041153986781012,2
Destroyed (>50%),Single Family Residence Single Story,0.1100000,0.2400000,7.4600000,2.7500000,2,-118.526543201698303,34.050608449278137,1
Destroyed (>50%),Single Family Residence Multi Story,0.1100000,0.1100000,7.4600000,2.7500000,2,-118.526602768086505,34.050441725220089,1
Destroyed (>50%),Single Family Residence Multi Story,0.1700000,0.2200000,3.5300000,2.7500000,2,-118.526619651922260,34.050274105446007,1
Destroyed (>50%),Single Family Residence Multi Story,0.2000000,0.2600000,3.5300000,2.7500000,2,-118.526746874027737,34.050340504072054,1
Destroyed (>50%),Single Family Residence Multi Story,0.1000000,0.0800000,2.0799999,2.7500000,2,-118.526647593120884,34.050098178979646,1
Destroyed (>50%),Single Family Residence Multi Story,0.0800000,0.1500000,2.0799999,2.7500000,2,-118.526775859967003,34.049961567509008,1
Destroyed (>50%),Single Family Residence Multi Story,0.0300000,0.0400000,1.6400000,2.7500000,2,-118.526755152003133,34.049779656218981,1
Destroyed (>50%),Single Family Residence Multi Story,0.1500000,0.1900000,1.6400000,2.7500000,2,-118.526770380243818,34.049614036563753,1
Destroyed (>50%),Single Family Residence Single Story,0.1100000,0.1400000,0.4600000,2.7500000,3,-118.526810988586220,34.049361749118432,1
